# x, M, P, T, rho
0.8635808999999999, 1.323630352657558, 294509.92219356884, 370.26081099306873, 2.771470665588268
0.8649365999999999, 1.327741917740419, 292851.7190302957, 369.66397809864986, 2.7603156525075794
0.8662922999999999, 1.33180734907822, 291218.90343257185, 369.0739194891825, 2.7493137780219694
0.8676479999999999, 1.3358281942115033, 289610.63256204, 368.4904160949095, 2.7384600429989643
0.8690036999999999, 1.3398059138622416, 288026.1099900684, 367.913261012429, 2.7277497238642323
0.8703593999999999, 1.3437418886403951, 286464.58214496734, 367.34225856776067, 2.717178351471218
0.8717150999999999, 1.3476374250977403, 284925.3351033855, 366.7772234704743, 2.706741692019867
0.8730707999999999, 1.3514937612049904, 283407.6916859074, 366.21798004828423, 2.6964357297863013
0.8744264999999999, 1.3553120713180487, 281911.00882222696, 365.6643615529292, 2.6862566514571644
0.8757821999999998, 1.3590934706904603, 280434.6751558692, 365.11620952938426, 2.676200831889795
0.8771378999999999, 1.3628390195817761, 278978.108862297, 364.57337324147005, 2.6662648211423856
0.8784935999999999, 1.3665497270052416, 277540.75565755117, 364.035709147808, 2.6564453326380364
0.8798493, 1.3702265541527794, 276122.08697742724, 363.5030804228258, 2.6467392323436103
0.8812049999999999, 1.373870417530612, 274721.5983096234, 362.9753565181616, 2.637143528858798
0.8825606999999999, 1.3774821918349143, 273338.80766337825, 362.45241276036876, 2.627655364323191
0.8839163999999999, 1.381062712593323, 271973.25416298053, 361.9341299813182, 2.6182720060603026
0.8852720999999999, 1.3846127785952622, 270624.4967530503, 361.42039417809485, 2.608990838886474
0.8866277999999999, 1.3881331541313484, 269292.1130049037, 360.911096199562, 2.599809358021041
0.8879834999999999, 1.3916245710599235, 267975.6980144819, 360.4061314570741, 2.590725162541099
0.8893391999999999, 1.395087730716741, 266674.86338338396, 359.9053996571035, 2.581735949330502
0.8906948999999998, 1.3985233056821555, 265389.2362754348, 359.4088045537769, 2.5728395074780397
0.8920505999999999, 1.4019319414186977, 264118.4585419976, 358.91625371952404, 2.564033713084342
0.8934062999999999, 1.4053142577898412, 262862.18591022445, 358.4276583323329, 2.5553165244432012
0.8947619999999998, 1.4086708504719916, 261620.08722815834, 357.94293297792456, 2.5466859775604385
0.8961176999999999, 1.4120022922664555, 260391.84376273016, 357.4619954659151, 2.53814018198769
0.8974733999999999, 1.4153091343216984, 259177.14854551115, 356.98476665851683, 2.529677316939802
0.8988290999999999, 1.4185919072725655, 257975.70576256083, 356.5111703108502, 2.521295627674357
0.9001847999999999, 1.421851122303353, 256787.23018474426, 356.04113292190397, 2.512993422111728
0.9015404999999999, 1.4250872721409, 255611.44663526202, 355.57458359528295, 2.5047690676762597
0.9028961999999999, 1.4283008319832462, 254448.08949145308, 355.1114539089676, 2.4966209883411046
0.9042518999999999, 1.431492260368883, 253296.90221820798, 354.65167779338356, 2.488547661860881
0.9056075999999998, 1.434661999991211, 252157.63693055414, 354.1951914171376, 2.4805476171776277
0.9069632999999999, 1.4378104784623524, 251030.05398321163, 353.74193307983927, 2.472619431986991
0.9083189999999999, 1.4409381090301152, 249913.92158510676, 353.29184311147833, 2.46476173045265
0.9096746999999998, 1.4440452912516037, 248809.01543699566, 352.8448637778695, 2.456973181058008
0.9110303999999999, 1.4471324116266047, 247715.11839053215, 352.40093919172784, 2.4492524945852368
0.9123860999999999, 1.4501998441936819, 246632.02012722977, 351.96001522896387, 2.4415984222124614
0.9137417999999999, 1.453247951091616, 245559.51685591644, 351.52203944983046, 2.434009753720752
0.9150974999999999, 1.4562770830886216, 244497.41102739066, 351.08696102458197, 2.426485315803246
0.9164531999999999, 1.459287580081584, 243445.511065089, 350.65473066333124, 2.4190239704693233
0.9178088999999999, 1.4622797715673705, 242403.63111067595, 350.22530054981775, 2.4116246135373696
0.9191645999999999, 1.465253977088086, 241371.5907835578, 349.7986242788258, 2.4042861732101852
0.9205202999999998, 1.4682105066520392, 240349.2149533859, 349.3746567970045, 2.39700760872749
0.9218759999999999, 1.4711496611320072, 239336.33352470616, 348.9533543468693, 2.3897879090905123
0.9232316999999999, 1.4740717326424395, 238332.78123290703, 348.53467441375335, 2.3826260918535542
0.9245873999999998, 1.4769770048959234, 237338.3974511017, 348.1185756756684, 2.375521201980811
0.9259430999999999, 1.4798657535430892, 236353.02600626985, 347.70501795548023, 2.3684723107572845
0.9272987999999999, 1.4827382464927374, 235376.5150055424, 347.2939621758637, 2.361478514760847
0.9286544999999999, 1.485594744217057, 234408.71667075233, 346.88537031634365, 2.354538934882754
0.9300101999999999, 1.4884355000411562, 233449.48718132987, 346.4792053725367, 2.3476527153977975
0.9313658999999999, 1.4912607604182022, 232498.68652491865, 346.07543131741045, 2.3408190230802504
0.9327215999999999, 1.4940707651910274, 231556.17835525554, 345.6740130644416, 2.3340370463628903
0.9340772999999999, 1.4968657478410234, 230621.82985687742, 345.2749164325559, 2.3273059945364993
0.9354329999999998, 1.4996459357250604, 229695.5116162624, 344.8781081127495, 2.3206250969875217
0.9367886999999999, 1.5024115503011346, 228777.09749902814, 344.48355563629025, 2.3139936024716223
0.9381443999999999, 1.50516280734338, 227866.46453284714, 344.0912273444124, 2.3074107784211484
0.9395000999999998, 1.5078999171470753, 226963.49279574637, 343.701092359415, 2.3008759102844976
0.9408557999999999, 1.510623084724196, 226068.06530949505, 343.31312055708725, 2.2943883008956445
0.9422114999999999, 1.5133325099900286, 225180.06793780177, 342.9272825403889, 2.287947269872178
0.9435671999999998, 1.5160283879413647, 224299.3892890477, 342.543549614312, 2.2815521530402125
0.9449228999999999, 1.518710908826734, 223425.92062331343, 342.16189376186173, 2.275202301884735
0.9462785999999999, 1.5213802583090803, 222559.55576347385, 341.78228762109717, 2.2688970830240693
0.9476342999999999, 1.5240366176213211, 221700.19101013528, 341.4047044631724, 2.2626358777070905
0.9489899999999999, 1.5266801637151581, 220847.72506021496, 341.02911817132514, 2.256418081332017
0.9503456999999998, 1.5293110694031435, 220002.05892908527, 340.65550322081424, 2.250243102986468
0.9517013999999999, 1.531929503496038, 219163.09587555667, 340.28383465951543, 2.244110365003737
0.9530570999999999, 1.5345356309321356, 218330.7413307028, 339.9140880896504, 2.238019302542828
0.9544127999999998, 1.5371296129031176, 217504.9028289944, 339.54623965000053, 2.231969363181282
0.9557684999999999, 1.5397116069738483, 216685.4899425185, 339.1802659989728, 2.2259600065266643
0.9571241999999999, 1.5422817671973996, 215872.41421781064, 338.81614429833763, 2.2199907038434556
0.9584798999999998, 1.544840244225417, 215065.5891152122, 338.4538521976203, 2.214060937694884
0.9598355999999999, 1.5473871854140273, 214264.92995063882, 338.0933678191202, 2.2081702015990303
0.9611912999999999, 1.549922734925529, 213470.35383963535, 337.73466974352306, 2.202317999698476
0.9625469999999999, 1.5524470338260585, 212681.7796436119, 337.3777369960789, 2.1965038464428432
0.9639026999999999, 1.5549602201794173, 211899.12791815936, 337.02254903332107, 2.190727266283662
0.9652583999999998, 1.557462429137274, 211122.32086333496, 336.66908573029366, 2.1849877933808726
0.9666140999999999, 1.559953793025871, 210351.28227584256, 336.317327368273, 2.179284971320551
0.9679697999999999, 1.5624344414294309, 209585.93750300445, 335.9672546229515, 2.173618352843233
