"Ma","Points:0","Points:1","Points:2","T","U:0","U:1","U:2","p"
2.9849,7.9459,0.44379,0.1,179.8,40.023,0.2786,0,20404
2.9866,8.0512,0.44379,0.1,179.68,40.033,0.27125,0,20352
2.9883,8.1581,0.44379,0.1,179.56,40.042,0.2629,0,20300
2.9901,8.2664,0.44379,0.1,179.44,40.052,0.25383,0,20247
2.9918,8.3763,0.44379,0.1,179.32,40.062,0.24433,0,20194
2.9934,8.4876,0.44379,0.1,179.2,40.071,0.23465,0,20143
2.995,8.6006,0.44379,0.1,179.09,40.08,0.22494,0,20093
2.9965,8.7151,0.44379,0.1,178.98,40.088,0.21534,0,20046
2.998,8.8312,0.44379,0.1,178.88,40.096,0.20587,0,20002
2.9993,8.9489,0.44379,0.1,178.79,40.104,0.19653,0,19960
3.0006,9.0682,0.44379,0.1,178.7,40.111,0.18719,0,19921
3.0017,9.1892,0.44379,0.1,178.62,40.118,0.17785,0,19884
3.0028,9.3119,0.44379,0.1,178.55,40.124,0.16815,0,19851
3.0037,9.4363,0.44379,0.1,178.49,40.129,0.15817,0,19820
3.0041,9.5625,0.44379,0.1,178.46,40.132,0.14671,0,19798
3.0042,9.6904,0.44379,0.1,178.47,40.133,0.13344,0,19795
3.004,9.82,0.44379,0.1,178.48,40.133,0.11981,0,19797
3.0037,9.9515,0.44379,0.1,178.51,40.131,0.10556,0,19804
3.0027,10.085,0.44379,0.1,178.59,40.127,0.090076,0,19821
3.0005,10.22,0.44379,0.1,178.76,40.117,0.072067,0,19861
2.9957,10.357,0.44379,0.1,179.13,40.095,0.048763,0,19950
2.9854,10.496,0.44379,0.1,179.93,40.046,0.014115,0,20144
2.9629,10.637,0.44379,0.1,181.69,39.936,-0.04549,0,20567
2.9134,10.78,0.44379,0.1,185.62,39.689,-0.16237,0,21498
2.8024,10.925,0.44379,0.1,194.9,39.097,-0.42083,0,23625
2.5552,11.071,0.44379,0.1,217.96,37.581,-1.0615,0,28773
2.0506,11.22,0.44379,0.1,273.83,33.281,-2.8558,0,41955
1.4085,11.371,0.44379,0.1,358.45,24.873,-7.1402,0,76895
0.93373,11.524,0.44379,0.1,439.92,17.315,-8.7787,0,1.3064e+05
0.7128,11.68,0.44379,0.1,488.4,14.474,-6.0649,0,1.5868e+05
0.6336,11.837,0.44379,0.1,503.94,13.772,-3.3039,0,1.581e+05
0.61969,11.997,0.44379,0.1,505.71,13.861,-0.76194,0,1.5716e+05
0.66887,12.158,0.44379,0.1,499.14,14.891,1.0193,0,1.5455e+05
0.7462,12.322,0.44379,0.1,488.66,16.412,1.5581,0,1.4831e+05
0.81843,12.489,0.44379,0.1,478.06,17.831,1.3883,0,1.3987e+05
0.8733,12.657,0.44379,0.1,468.86,18.868,1.1279,0,1.3296e+05
0.91042,12.828,0.44379,0.1,462.05,19.546,0.8213,0,1.2835e+05
0.93402,13.002,0.44379,0.1,457.46,19.964,0.52733,0,1.2535e+05
0.9473,13.178,0.44379,0.1,454.71,20.193,0.28645,0,1.2357e+05
0.95334,13.356,0.44379,0.1,453.46,20.295,0.11799,0,1.2269e+05
0.9552,13.537,0.44379,0.1,453.21,20.33,0.0097266,0,1.2234e+05
0.95523,13.72,0.44379,0.1,453.39,20.335,-0.062495,0,1.2218e+05
0.95433,13.906,0.44379,0.1,453.86,20.326,-0.10985,0,1.2207e+05
0.95304,14.094,0.44379,0.1,454.46,20.312,-0.1317,0,1.2196e+05
0.95186,14.285,0.44379,0.1,455.05,20.3,-0.12649,0,1.2185e+05
0.95137,14.479,0.44379,0.1,455.46,20.299,-0.09622,0,1.2172e+05
0.95233,14.675,0.44379,0.1,455.42,20.319,-0.046549,0,1.2154e+05
0.95515,14.874,0.44379,0.1,455.01,20.37,0.014014,0,1.2126e+05
0.96007,15.076,0.44379,0.1,454.15,20.455,0.067462,0,1.2081e+05
0.9664,15.281,0.44379,0.1,453.03,20.564,0.096078,0,1.2018e+05
0.97312,15.488,0.44379,0.1,451.86,20.681,0.10006,0,1.1945e+05
0.97942,15.699,0.44379,0.1,450.83,20.791,0.087987,0,1.1872e+05
0.9849,15.912,0.44379,0.1,449.94,20.886,0.068163,0,1.1805e+05
0.98948,16.128,0.44379,0.1,449.18,20.966,0.04771,0,1.1747e+05
0.99333,16.347,0.44379,0.1,448.48,21.031,0.031559,0,1.1699e+05
0.99661,16.57,0.44379,0.1,447.88,21.087,0.021569,0,1.1658e+05
0.99957,16.795,0.44379,0.1,447.34,21.137,0.016881,0,1.1622e+05
1.0024,17.024,0.44379,0.1,446.83,21.184,0.015588,0,1.1588e+05
1.0053,17.256,0.44379,0.1,446.25,21.232,0.016475,0,1.1556e+05
1.0078,17.491,0.44379,0.1,445.77,21.274,0.017782,0,1.1522e+05
1.0105,17.729,0.44379,0.1,444.82,21.308,0.02197,0,1.1499e+05
1.0113,17.971,0.44379,0.1,446.96,21.375,0.036801,0,1.1479e+05
1.017,18.216,0.44379,0.1,444.09,21.426,0.047811,0,1.1409e+05
1.158,1.3557,0.47808,0.1,370.57,19.189,11.346,0,1.2294e+05
1.2039,1.3693,0.47808,0.1,366.09,19.881,11.635,0,1.1936e+05
1.2297,1.3831,0.47808,0.1,364.4,20.301,11.787,0,1.1712e+05
1.2592,1.3971,0.47808,0.1,362.25,20.798,11.909,0,1.1446e+05
1.2922,1.4113,0.47808,0.1,359.66,21.37,11.995,0,1.1133e+05
1.328,1.4257,0.47808,0.1,356.75,22.004,12.038,0,1.0779e+05
1.3654,1.4403,0.47808,0.1,353.63,22.681,12.034,0,1.0397e+05
1.4037,1.455,0.47808,0.1,350.41,23.384,11.981,0,99992
1.4419,1.47,0.47808,0.1,347.21,24.096,11.883,0,95968
1.4796,1.4852,0.47808,0.1,344.09,24.804,11.743,0,91980
1.5161,1.5007,0.47808,0.1,341.12,25.499,11.566,0,88097
1.5512,1.5163,0.47808,0.1,338.34,26.17,11.361,0,84370
1.5845,1.5321,0.47808,0.1,335.78,26.813,11.134,0,80839
1.6159,1.5482,0.47808,0.1,333.47,27.422,10.891,0,77532
1.6451,1.5645,0.47808,0.1,331.43,27.993,10.642,0,74470
1.6722,1.581,0.47808,0.1,329.67,28.526,10.391,0,71664
1.6969,1.5978,0.47808,0.1,328.19,29.018,10.146,0,69118
1.7194,1.6147,0.47808,0.1,327.01,29.469,9.9112,0,66834
1.7394,1.632,0.47808,0.1,326.16,29.881,9.6906,0,64812
1.7571,1.6494,0.47808,0.1,325.63,30.255,9.4877,0,63040
1.7728,1.6671,0.47808,0.1,325.38,30.595,9.3044,0,61491
1.7866,1.6851,0.47808,0.1,325.35,30.903,9.1419,0,60151
1.7989,1.7033,0.47808,0.1,325.52,31.183,9.0006,0,58990
1.8098,1.7217,0.47808,0.1,325.82,31.438,8.8802,0,57979
1.8198,1.7404,0.47808,0.1,326.18,31.673,8.7789,0,57107
1.8291,1.7594,0.47808,0.1,326.55,31.889,8.694,0,56357
1.8378,1.7786,0.47808,0.1,326.92,32.091,8.6226,0,55706
1.8462,1.7981,0.47808,0.1,327.25,32.281,8.5623,0,55133
1.8546,1.8179,0.47808,0.1,327.47,32.464,8.5109,0,54616
1.8633,1.8379,0.47808,0.1,327.55,32.643,8.4656,0,54134
1.8725,1.8583,0.47808,0.1,327.41,32.819,8.4238,0,53667
1.8825,1.8789,0.47808,0.1,327.01,32.994,8.3836,0,53205
1.8933,1.8998,0.47808,0.1,326.34,33.168,8.3426,0,52746
1.9047,1.9209,0.47808,0.1,325.44,33.343,8.2984,0,52288
1.9169,1.9424,0.47808,0.1,324.27,33.518,8.2491,0,51821
1.9301,1.9642,0.47808,0.1,322.84,33.695,8.1933,0,51343
1.9441,1.9863,0.47808,0.1,321.12,33.874,8.1299,0,50848
1.9592,2.0087,0.47808,0.1,319.1,34.053,8.059,0,50333
1.9752,2.0314,0.47808,0.1,316.79,34.232,7.9811,0,49803
1.9923,2.0544,0.47808,0.1,314.18,34.41,7.8966,0,49257
2.0105,2.0777,0.47808,0.1,311.24,34.588,7.8054,0,48696
2.03,2.1014,0.47808,0.1,307.94,34.764,7.7075,0,48120
2.0507,2.1254,0.47808,0.1,304.32,34.937,7.6038,0,47532
2.0727,2.1497,0.47808,0.1,300.37,35.108,7.4956,0,46926
2.0958,2.1744,0.47808,0.1,296.16,35.274,7.3841,0,46310
2.12,2.1994,0.47808,0.1,291.71,35.434,7.2699,0,45701
2.1456,2.2248,0.47808,0.1,286.96,35.592,7.1539,0,45086
2.1729,2.2505,0.47808,0.1,281.88,35.745,7.0365,0,44454
2.2014,2.2766,0.47808,0.1,276.6,35.894,6.9183,0,43815
2.2308,2.303,0.47808,0.1,271.22,36.037,6.7993,0,43177
2.2607,2.3298,0.47808,0.1,265.83,36.175,6.6792,0,42546
2.2909,2.357,0.47808,0.1,260.49,36.307,6.5574,0,41927
2.321,2.3845,0.47808,0.1,255.25,36.435,6.4336,0,41317
2.3509,2.4125,0.47808,0.1,250.16,36.559,6.3078,0,40718
2.3804,2.4408,0.47808,0.1,245.26,36.678,6.1812,0,40128
2.4091,2.4695,0.47808,0.1,240.57,36.794,6.0541,0,39546
2.4371,2.4986,0.47808,0.1,236.13,36.908,5.9261,0,38967
2.4643,2.5282,0.47808,0.1,231.95,37.019,5.7964,0,38388
2.4906,2.5581,0.47808,0.1,228.03,37.129,5.6642,0,37806
2.5159,2.5884,0.47808,0.1,224.39,37.237,5.5288,0,37219
2.5402,2.6192,0.47808,0.1,221.01,37.344,5.3895,0,36629
2.5634,2.6504,0.47808,0.1,217.91,37.449,5.2459,0,36037
2.5851,2.6821,0.47808,0.1,215.12,37.551,5.0979,0,35453
2.6052,2.7141,0.47808,0.1,212.65,37.652,4.9452,0,34882
2.624,2.7467,0.47808,0.1,210.45,37.751,4.7879,0,34316
2.6416,2.7797,0.47808,0.1,208.47,37.85,4.6263,0,33751
2.6583,2.8131,0.47808,0.1,206.67,37.948,4.4609,0,33186
2.6742,2.847,0.47808,0.1,205.03,38.045,4.2923,0,32619
2.6895,2.8814,0.47808,0.1,203.52,38.142,4.1211,0,32050
2.7041,2.9162,0.47808,0.1,202.12,38.237,3.9477,0,31482
2.7183,2.9516,0.47808,0.1,200.8,38.331,3.7726,0,30916
2.7321,2.9874,0.47808,0.1,199.56,38.424,3.5961,0,30353
2.7454,3.0237,0.47808,0.1,198.38,38.516,3.4181,0,29795
2.7585,3.0606,0.47808,0.1,197.26,38.605,3.2384,0,29246
2.7712,3.0979,0.47808,0.1,196.18,38.693,3.057,0,28705
2.7837,3.1358,0.47808,0.1,195.15,38.779,2.8742,0,28176
2.7959,3.1742,0.47808,0.1,194.14,38.862,2.6904,0,27658
2.8079,3.2131,0.47808,0.1,193.17,38.943,2.506,0,27153
2.8197,3.2526,0.47808,0.1,192.21,39.022,2.3213,0,26661
2.8313,3.2926,0.47808,0.1,191.28,39.099,2.137,0,26180
2.8428,3.3332,0.47808,0.1,190.36,39.173,1.9535,0,25712
2.8543,3.3744,0.47808,0.1,189.46,39.246,1.7711,0,25254
2.8656,3.4161,0.47808,0.1,188.56,39.316,1.5903,0,24807
2.8768,3.4584,0.47808,0.1,187.68,39.384,1.4115,0,24372
2.8879,3.5013,0.47808,0.1,186.81,39.451,1.2349,0,23947
2.8989,3.5448,0.47808,0.1,185.94,39.514,1.0607,0,23534
2.9097,3.5889,0.47808,0.1,185.1,39.576,0.88915,0,23132
2.9204,3.6336,0.47808,0.1,184.26,39.635,0.72031,0,22743
2.9309,3.6789,0.47808,0.1,183.44,39.692,0.55424,0,22365
2.9413,3.7249,0.47808,0.1,182.63,39.746,0.39067,0,22003
2.9515,3.7715,0.47808,0.1,181.84,39.799,0.22967,0,21653
2.9617,3.8187,0.47808,0.1,181.04,39.85,0.071678,0,21311
2.9716,3.8666,0.47808,0.1,180.27,39.898,-0.081587,0,20984
2.981,3.9152,0.47808,0.1,179.55,39.942,-0.22701,0,20678
2.9895,3.9645,0.47808,0.1,178.88,39.981,-0.36214,0,20399
2.997,4.0144,0.47808,0.1,178.3,40.015,-0.48467,0,20155
3.0034,4.065,0.47808,0.1,177.79,40.042,-0.59324,0,19943
3.0088,4.1164,0.47808,0.1,177.37,40.065,-0.6858,0,19767
3.0129,4.1684,0.47808,0.1,177.04,40.081,-0.76061,0,19626
3.0156,4.2212,0.47808,0.1,176.81,40.09,-0.81768,0,19524
3.0171,4.2747,0.47808,0.1,176.67,40.094,-0.85699,0,19464
3.0175,4.329,0.47808,0.1,176.63,40.093,-0.87918,0,19435
3.0169,4.384,0.47808,0.1,176.66,40.088,-0.88516,0,19436
3.0152,4.4398,0.47808,0.1,176.76,40.078,-0.87461,0,19468
3.0125,4.4963,0.47808,0.1,176.95,40.064,-0.84549,0,19528
3.0086,4.5537,0.47808,0.1,177.23,40.044,-0.79631,0,19620
3.0034,4.6118,0.47808,0.1,177.61,40.019,-0.72811,0,19755
2.9972,4.6708,0.47808,0.1,178.06,39.989,-0.64467,0,19927
2.9909,4.7306,0.47808,0.1,178.53,39.959,-0.55446,0,20117
2.985,4.7912,0.47808,0.1,178.98,39.93,-0.46712,0,20307
2.9802,4.8526,0.47808,0.1,179.34,39.908,-0.39045,0,20470
2.9769,4.9149,0.47808,0.1,179.58,39.892,-0.32986,0,20593
2.975,4.9781,0.47808,0.1,179.72,39.882,-0.28616,0,20670
2.9743,5.0421,0.47808,0.1,179.78,39.878,-0.25639,0,20706
2.9742,5.1071,0.47808,0.1,179.78,39.877,-0.23552,0,20715
2.9744,5.1729,0.47808,0.1,179.75,39.878,-0.21916,0,20709
2.975,5.2397,0.47808,0.1,179.71,39.88,-0.20497,0,20696
2.9757,5.3074,0.47808,0.1,179.65,39.884,-0.19183,0,20675
2.9765,5.376,0.47808,0.1,179.58,39.887,-0.17797,0,20649
2.9772,5.4456,0.47808,0.1,179.52,39.89,-0.16166,0,20624
2.9777,5.5162,0.47808,0.1,179.48,39.892,-0.14206,0,20604
2.978,5.5878,0.47808,0.1,179.46,39.893,-0.11912,0,20591
2.978,5.6603,0.47808,0.1,179.45,39.893,-0.094002,0,20588
2.9779,5.7339,0.47808,0.1,179.46,39.893,-0.068073,0,20589
2.9778,5.8084,0.47808,0.1,179.47,39.892,-0.041647,0,20591
2.9776,5.8841,0.47808,0.1,179.48,39.891,-0.014688,0,20595
2.9773,5.9607,0.47808,0.1,179.51,39.89,0.012613,0,20604
2.9769,6.0385,0.47808,0.1,179.54,39.888,0.039564,0,20616
2.9764,6.1173,0.47808,0.1,179.58,39.886,0.065594,0,20631
2.976,6.1972,0.47808,0.1,179.61,39.884,0.090645,0,20646
2.9755,6.2782,0.47808,0.1,179.65,39.882,0.11478,0,20661
2.9752,6.3604,0.47808,0.1,179.68,39.88,0.13799,0,20674
2.9748,6.4437,0.47808,0.1,179.71,39.879,0.1601,0,20686
2.9746,6.5282,0.47808,0.1,179.74,39.879,0.18083,0,20696
2.9745,6.6138,0.47808,0.1,179.75,39.879,0.20004,0,20702
2.9745,6.7006,0.47808,0.1,179.76,39.88,0.21803,0,20704
2.9746,6.7887,0.47808,0.1,179.76,39.881,0.23519,0,20704
2.9747,6.8779,0.47808,0.1,179.76,39.882,0.25152,0,20703
2.975,6.9684,0.47808,0.1,179.75,39.884,0.26632,0,20700
2.9753,7.0602,0.47808,0.1,179.73,39.887,0.27878,0,20693
2.9759,7.1533,0.47808,0.1,179.7,39.891,0.28848,0,20680
2.9766,7.2476,0.47808,0.1,179.66,39.896,0.29567,0,20661
2.9775,7.3433,0.47808,0.1,179.6,39.901,0.30095,0,20637
2.9785,7.4403,0.47808,0.1,179.54,39.908,0.30469,0,20610
2.9796,7.5386,0.47808,0.1,179.47,39.914,0.30684,0,20579
2.9808,7.6383,0.47808,0.1,179.38,39.922,0.30727,0,20543
2.9822,7.7394,0.47808,0.1,179.29,39.93,0.30593,0,20504
2.9836,7.8419,0.47808,0.1,179.19,39.938,0.30272,0,20461
2.9852,7.9459,0.47808,0.1,179.08,39.948,0.29768,0,20415
2.9868,8.0512,0.47808,0.1,178.97,39.957,0.29103,0,20366
2.9885,8.1581,0.47808,0.1,178.86,39.967,0.28304,0,20316
2.9902,8.2664,0.47808,0.1,178.74,39.976,0.27402,0,20264
2.9919,8.3763,0.47808,0.1,178.62,39.986,0.26424,0,20213
2.9936,8.4876,0.47808,0.1,178.51,39.995,0.25397,0,20162
2.9952,8.6006,0.47808,0.1,178.4,40.004,0.24344,0,20112
2.9967,8.7151,0.47808,0.1,178.29,40.013,0.23284,0,20065
2.9982,8.8312,0.47808,0.1,178.19,40.021,0.22226,0,20020
2.9995,8.9489,0.47808,0.1,178.1,40.029,0.21175,0,19977
3.0008,9.0682,0.47808,0.1,178.01,40.036,0.20127,0,19938
3.002,9.1892,0.47808,0.1,177.93,40.043,0.19074,0,19901
3.003,9.3119,0.47808,0.1,177.86,40.049,0.17998,0,19869
3.0039,9.4363,0.47808,0.1,177.81,40.054,0.16877,0,19838
3.0042,9.5625,0.47808,0.1,177.79,40.057,0.15607,0,19819
3.0042,9.6904,0.47808,0.1,177.8,40.058,0.14195,0,19817
3.004,9.82,0.47808,0.1,177.82,40.058,0.1274,0,19820
3.0036,9.9515,0.47808,0.1,177.86,40.057,0.11209,0,19827
3.0025,10.085,0.47808,0.1,177.94,40.052,0.095331,0,19846
3.0001,10.22,0.47808,0.1,178.13,40.041,0.075685,0,19890
2.9949,10.357,0.47808,0.1,178.54,40.017,0.050064,0,19988
2.9836,10.496,0.47808,0.1,179.41,39.963,0.011747,0,20200
2.9591,10.637,0.47808,0.1,181.31,39.844,-0.054402,0,20661
2.9051,10.78,0.47808,0.1,185.62,39.573,-0.18445,0,21681
2.7837,10.925,0.47808,0.1,195.79,38.919,-0.47271,0,24021
2.5127,11.071,0.47808,0.1,221.55,37.225,-1.1869,0,29731
1.9734,11.22,0.47808,0.1,280.43,32.319,-3.1841,0,44465
1.3175,11.371,0.47808,0.1,374.19,23.515,-7.352,0,83838
0.86599,11.524,0.47808,0.1,459.16,16.301,-8.5836,0,1.3385e+05
0.66825,11.68,0.47808,0.1,499.06,13.708,-5.7886,0,1.5501e+05
0.59433,11.837,0.47808,0.1,508.61,12.956,-3.2465,0,1.5474e+05
0.57509,11.997,0.47808,0.1,509.29,12.895,-0.99501,0,1.5422e+05
0.61389,12.158,0.47808,0.1,504.67,13.752,0.72247,0,1.524e+05
0.68664,12.322,0.47808,0.1,496.4,15.227,1.4059,0,1.4754e+05
0.75925,12.489,0.47808,0.1,487.71,16.707,1.3328,0,1.4008e+05
0.81613,12.657,0.47808,0.1,479.71,17.835,1.1022,0,1.3332e+05
0.85475,12.828,0.47808,0.1,473.69,18.58,0.81537,0,1.2879e+05
0.87974,13.002,0.47808,0.1,469.5,19.05,0.53375,0,1.2577e+05
0.89412,13.178,0.47808,0.1,467.03,19.316,0.2963,0,1.2392e+05
0.90095,13.356,0.47808,0.1,465.97,19.444,0.12522,0,1.2293e+05
0.90336,13.537,0.47808,0.1,465.78,19.493,0.014468,0,1.2249e+05
0.90376,13.72,0.47808,0.1,465.93,19.504,-0.057034,0,1.2228e+05
0.90323,13.906,0.47808,0.1,466.28,19.5,-0.1027,0,1.2213e+05
0.9023,14.094,0.47808,0.1,466.76,19.49,-0.12443,0,1.2199e+05
0.90145,14.285,0.47808,0.1,467.21,19.481,-0.12102,0,1.2184e+05
0.90131,14.479,0.47808,0.1,467.44,19.483,-0.094223,0,1.2169e+05
0.90249,14.675,0.47808,0.1,467.3,19.506,-0.048555,0,1.2148e+05
0.90539,14.874,0.47808,0.1,466.88,19.56,0.0080173,0,1.2118e+05
0.91029,15.076,0.47808,0.1,466.07,19.649,0.059528,0,1.2075e+05
0.91654,15.281,0.47808,0.1,465.07,19.762,0.089882,0,1.2015e+05
0.92329,15.488,0.47808,0.1,464.02,19.885,0.096792,0,1.1945e+05
0.92976,15.699,0.47808,0.1,463.01,20.003,0.086971,0,1.1873e+05
0.93548,15.912,0.47808,0.1,462.1,20.106,0.068418,0,1.1807e+05
0.94028,16.128,0.47808,0.1,461.34,20.193,0.048254,0,1.175e+05
0.94423,16.347,0.47808,0.1,460.73,20.264,0.031719,0,1.1701e+05
0.9476,16.57,0.47808,0.1,460.19,20.325,0.021155,0,1.166e+05
0.95071,16.795,0.47808,0.1,459.63,20.379,0.015969,0,1.1623e+05
0.95373,17.024,0.47808,0.1,459.04,20.431,0.014314,0,1.1588e+05
0.95681,17.256,0.47808,0.1,458.38,20.482,0.015115,0,1.1556e+05
0.9595,17.491,0.47808,0.1,457.83,20.527,0.016481,0,1.1522e+05
0.96235,17.729,0.47808,0.1,456.8,20.565,0.021156,0,1.1498e+05
0.96336,17.971,0.47808,0.1,459.15,20.639,0.037828,0,1.1478e+05
0.96924,18.216,0.47808,0.1,456.07,20.696,0.050255,0,1.1406e+05
1.1515,1.3557,0.51416,0.1,364.73,19.055,10.98,0,1.203e+05
1.1834,1.3693,0.51416,0.1,361.82,19.522,11.209,0,1.1792e+05
1.2027,1.3831,0.51416,0.1,360.68,19.827,11.342,0,1.1638e+05
1.226,1.3971,0.51416,0.1,359.05,20.212,11.454,0,1.1436e+05
1.2531,1.4113,0.51416,0.1,356.95,20.67,11.542,0,1.1178e+05
1.283,1.4257,0.51416,0.1,354.51,21.187,11.604,0,1.0884e+05
1.3151,1.4403,0.51416,0.1,351.8,21.751,11.632,0,1.0561e+05
1.3487,1.455,0.51416,0.1,348.92,22.349,11.627,0,1.0218e+05
1.3831,1.47,0.51416,0.1,345.95,22.967,11.585,0,98645
1.4178,1.4852,0.51416,0.1,342.95,23.597,11.51,0,95075
1.4523,1.5007,0.51416,0.1,339.99,24.227,11.402,0,91528
1.4862,1.5163,0.51416,0.1,337.11,24.851,11.266,0,88054
1.5192,1.5321,0.51416,0.1,334.36,25.461,11.104,0,84689
1.5511,1.5482,0.51416,0.1,331.76,26.052,10.922,0,81465
1.5816,1.5645,0.51416,0.1,329.34,26.621,10.725,0,78406
1.6106,1.581,0.51416,0.1,327.12,27.162,10.517,0,75529
1.6379,1.5978,0.51416,0.1,325.12,27.675,10.304,0,72849
1.6634,1.6147,0.51416,0.1,323.35,28.156,10.091,0,70373
1.6871,1.632,0.51416,0.1,321.83,28.605,9.8813,0,68106
1.7088,1.6494,0.51416,0.1,320.56,29.023,9.68,0,66050
1.7287,1.6671,0.51416,0.1,319.54,29.408,9.4902,0,64200
1.7467,1.6851,0.51416,0.1,318.78,29.764,9.3143,0,62548
1.763,1.7033,0.51416,0.1,318.27,30.09,9.1542,0,61085
1.7774,1.7217,0.51416,0.1,318.01,30.389,9.0105,0,59798
1.7903,1.7404,0.51416,0.1,317.98,30.664,8.8837,0,58674
1.8016,1.7594,0.51416,0.1,318.18,30.916,8.7733,0,57704
1.8115,1.7786,0.51416,0.1,318.61,31.149,8.6784,0,56866
1.8206,1.7981,0.51416,0.1,319.15,31.368,8.5975,0,56127
1.8291,1.8179,0.51416,0.1,319.76,31.576,8.529,0,55465
1.8371,1.8379,0.51416,0.1,320.39,31.773,8.4703,0,54872
1.8449,1.8583,0.51416,0.1,321,31.965,8.4187,0,54330
1.8528,1.8789,0.51416,0.1,321.53,32.152,8.3717,0,53817
1.8609,1.8998,0.51416,0.1,321.95,32.336,8.3272,0,53328
1.8692,1.9209,0.51416,0.1,322.28,32.519,8.2834,0,52855
1.878,1.9424,0.51416,0.1,322.44,32.701,8.239,0,52384
1.8874,1.9642,0.51416,0.1,322.41,32.885,8.1926,0,51906
1.8976,1.9863,0.51416,0.1,322.14,33.071,8.1432,0,51411
1.9086,2.0087,0.51416,0.1,321.61,33.258,8.0896,0,50902
1.9202,2.0314,0.51416,0.1,320.88,33.446,8.031,0,50382
1.9325,2.0544,0.51416,0.1,319.91,33.633,7.9669,0,49852
1.9454,2.0777,0.51416,0.1,318.74,33.821,7.897,0,49316
1.9589,2.1014,0.51416,0.1,317.35,34.007,7.821,0,48774
1.9731,2.1254,0.51416,0.1,315.74,34.193,7.739,0,48225
1.9881,2.1497,0.51416,0.1,313.9,34.378,7.6508,0,47668
2.0037,2.1744,0.51416,0.1,311.82,34.561,7.5565,0,47103
2.0202,2.1994,0.51416,0.1,309.5,34.742,7.4571,0,46532
2.0375,2.2248,0.51416,0.1,306.92,34.92,7.3527,0,45956
2.0557,2.2505,0.51416,0.1,304.07,35.095,7.2429,0,45374
2.0749,2.2766,0.51416,0.1,300.95,35.267,7.128,0,44788
2.095,2.303,0.51416,0.1,297.57,35.435,7.0086,0,44201
2.1161,2.3298,0.51416,0.1,293.95,35.598,6.8854,0,43615
2.1381,2.357,0.51416,0.1,290.1,35.756,6.7592,0,43032
2.161,2.3845,0.51416,0.1,286.06,35.91,6.6306,0,42450
2.1849,2.4125,0.51416,0.1,281.82,36.061,6.5001,0,41863
2.2103,2.4408,0.51416,0.1,277.32,36.208,6.3686,0,41262
2.2368,2.4695,0.51416,0.1,272.63,36.35,6.2364,0,40652
2.2642,2.4986,0.51416,0.1,267.82,36.488,6.1037,0,40042
2.2921,2.5282,0.51416,0.1,262.97,36.621,5.9703,0,39439
2.3204,2.5581,0.51416,0.1,258.13,36.749,5.8357,0,38844
2.3488,2.5884,0.51416,0.1,253.36,36.872,5.6993,0,38259
2.3771,2.6192,0.51416,0.1,248.68,36.992,5.5604,0,37682
2.4053,2.6504,0.51416,0.1,244.14,37.108,5.4188,0,37112
2.433,2.6821,0.51416,0.1,239.76,37.221,5.2749,0,36548
2.4603,2.7141,0.51416,0.1,235.55,37.331,5.1296,0,35989
2.4868,2.7467,0.51416,0.1,231.54,37.438,4.9829,0,35433
2.5128,2.7797,0.51416,0.1,227.73,37.544,4.8345,0,34877
2.5379,2.8131,0.51416,0.1,224.13,37.647,4.6839,0,34319
2.5624,2.847,0.51416,0.1,220.75,37.75,4.5304,0,33759
2.5861,2.8814,0.51416,0.1,217.57,37.85,4.3739,0,33196
2.6089,2.9162,0.51416,0.1,214.61,37.95,4.2139,0,32632
2.6309,2.9516,0.51416,0.1,211.85,38.048,4.0505,0,32068
2.652,2.9874,0.51416,0.1,209.28,38.143,3.8837,0,31508
2.6721,3.0237,0.51416,0.1,206.92,38.237,3.7136,0,30957
2.6909,3.0606,0.51416,0.1,204.78,38.328,3.5405,0,30417
2.7087,3.0979,0.51416,0.1,202.84,38.418,3.3646,0,29887
2.7257,3.1358,0.51416,0.1,201.05,38.505,3.1864,0,29364
2.7419,3.1742,0.51416,0.1,199.39,38.591,3.0065,0,28847
2.7575,3.2131,0.51416,0.1,197.84,38.676,2.8254,0,28334
2.7726,3.2526,0.51416,0.1,196.4,38.759,2.6438,0,27828
2.7871,3.2926,0.51416,0.1,195.03,38.84,2.4622,0,27328
2.8012,3.3332,0.51416,0.1,193.74,38.919,2.281,0,26835
2.815,3.3744,0.51416,0.1,192.51,38.997,2.1006,0,26349
2.8283,3.4161,0.51416,0.1,191.34,39.072,1.9213,0,25873
2.8413,3.4584,0.51416,0.1,190.21,39.145,1.7433,0,25407
2.854,3.5013,0.51416,0.1,189.13,39.216,1.5668,0,24951
2.8664,3.5448,0.51416,0.1,188.1,39.285,1.3918,0,24508
2.8785,3.5889,0.51416,0.1,187.1,39.352,1.2186,0,24076
2.8902,3.6336,0.51416,0.1,186.13,39.416,1.0473,0,23658
2.9017,3.6789,0.51416,0.1,185.2,39.477,0.87787,0,23253
2.9128,3.7249,0.51416,0.1,184.3,39.536,0.7106,0,22863
2.9237,3.7715,0.51416,0.1,183.43,39.593,0.54566,0,22485
2.9343,3.8187,0.51416,0.1,182.59,39.647,0.38266,0,22122
2.9448,3.8666,0.51416,0.1,181.76,39.7,0.22186,0,21770
2.9551,3.9152,0.51416,0.1,180.95,39.75,0.064084,0,21428
2.965,3.9645,0.51416,0.1,180.18,39.798,-0.088589,0,21100
